trunc_time,close_price,ma_5,Predictions,Stock,Model,Method
2017-11-13,11200,11243.258931981134,,STB,DIY,MV
2017-11-14,11150,11196.629465990567,,STB,DIY,MV
2017-11-15,11450,11323.314732995284,,STB,DIY,MV
2017-11-16,12000,11661.657366497642,,STB,DIY,MV
2017-11-17,11750,11705.828683248821,,STB,DIY,MV
2017-11-20,11850,11777.914341624411,,STB,DIY,MV
2017-11-21,11850,11813.957170812206,,STB,DIY,MV
2017-11-22,12400,12106.978585406103,,STB,DIY,MV
2017-11-23,12350,12228.489292703052,,STB,DIY,MV
2017-11-24,12400,12314.244646351526,,STB,DIY,MV
2017-11-27,12550,12432.122323175763,,STB,DIY,MV
2017-11-28,12600,12516.06116158788,,STB,DIY,MV
2017-11-29,13200,12858.03058079394,,STB,DIY,MV
2017-11-30,13100,12979.01529039697,,STB,DIY,MV
2017-12-01,13000,12989.507645198486,,STB,DIY,MV
2017-12-04,13700,13344.753822599243,,STB,DIY,MV
2017-12-05,13000,13172.376911299621,,STB,DIY,MV
2017-12-06,13250,13211.188455649812,,STB,DIY,MV
2017-12-07,13000,13105.594227824906,,STB,DIY,MV
2017-12-08,12950,13027.797113912453,,STB,DIY,MV
2017-12-11,12300,12663.898556956226,,STB,DIY,MV
2017-12-12,12450,12556.949278478114,,STB,DIY,MV
2017-12-13,12000,12278.474639239057,,STB,DIY,MV
2017-12-14,12500,12389.23731961953,,STB,DIY,MV
2017-12-15,12700,12544.618659809765,,STB,DIY,MV
2017-12-18,12750,12647.309329904881,,STB,DIY,MV
2017-12-19,12550,12598.65466495244,,STB,DIY,MV
2017-12-20,12550,12574.32733247622,,STB,DIY,MV
2017-12-21,12300,12437.16366623811,,STB,DIY,MV
2017-12-22,12550,12493.581833119055,,STB,DIY,MV
2017-12-25,12350,12421.790916559527,,STB,DIY,MV
2017-12-26,12600,12510.895458279763,,STB,DIY,MV
2017-12-27,12850,12680.447729139882,,STB,DIY,MV
2017-12-28,12950,12815.22386456994,,STB,DIY,MV
2017-12-29,12850,12832.61193228497,,STB,DIY,MV
2018-01-02,13400,13116.305966142485,,STB,DIY,MV
2018-01-03,13350,13233.152983071242,,STB,DIY,MV
2018-01-04,13600,13416.576491535621,,STB,DIY,MV
2018-01-05,13600,13508.28824576781,,STB,DIY,MV
2018-01-08,14550,14029.144122883905,,STB,DIY,MV
2018-01-09,14850,14439.572061441952,,STB,DIY,MV
2018-01-10,15600,15019.786030720976,,STB,DIY,MV
2018-01-11,16250,15634.893015360489,,STB,DIY,MV
2018-01-12,15500,15567.446507680244,,STB,DIY,MV
2018-01-15,15350,15458.723253840122,,STB,DIY,MV
2018-01-16,14950,15204.361626920061,,STB,DIY,MV
2018-01-17,14300,14752.18081346003,,STB,DIY,MV
2018-01-18,15000,14876.090406730014,,STB,DIY,MV
2018-01-19,15450,15163.045203365007,,STB,DIY,MV
2018-01-22,15100,15131.522601682504,,STB,DIY,MV
2018-01-23,15100,15115.761300841252,,STB,DIY,MV
2018-01-24,15100,15107.880650420626,,STB,DIY,MV
2018-01-25,15400,15253.940325210313,,STB,DIY,MV
2018-01-26,15700,15476.970162605157,,STB,DIY,MV
2018-01-29,16750,16113.485081302579,,STB,DIY,MV
2018-01-30,17100,16606.74254065129,,STB,DIY,MV
2018-01-31,16250,16428.371270325646,,STB,DIY,MV
2018-02-01,15700,16064.185635162823,,STB,DIY,MV
2018-02-02,16250,16157.092817581412,,STB,DIY,MV
2018-02-05,15150,15653.546408790706,,STB,DIY,MV
2018-02-06,15400,15526.773204395353,,STB,DIY,MV
2018-02-07,15750,15638.386602197676,,STB,DIY,MV
2018-02-08,14900,15269.193301098838,,STB,DIY,MV
2018-02-09,14950,15109.596650549418,,STB,DIY,MV
2018-02-12,15900,15504.798325274709,,STB,DIY,MV
2018-02-13,15900,15702.399162637354,,STB,DIY,MV
2018-02-21,16300,16001.199581318677,,STB,DIY,MV
2018-02-22,16100,16050.599790659338,,STB,DIY,MV
2018-02-23,16450,16250.29989532967,,STB,DIY,MV
2018-02-26,16050,16150.149947664835,,STB,DIY,MV
2018-02-27,16150,16150.074973832418,,STB,DIY,MV
2018-02-28,16100,16125.037486916208,,STB,DIY,MV
2018-03-01,15750,15937.518743458104,,STB,DIY,MV
2018-03-02,15700,15818.759371729051,,STB,DIY,MV
2018-03-05,14950,15384.379685864526,,STB,DIY,MV
2018-03-06,15300,15342.189842932263,,STB,DIY,MV
2018-03-07,15050,15196.09492146613,,STB,DIY,MV
2018-03-08,15200,15198.047460733065,,STB,DIY,MV
2018-03-09,15400,15299.023730366533,,STB,DIY,MV
2018-03-12,15950,15624.511865183267,,STB,DIY,MV
2018-03-13,16100,15862.255932591634,,STB,DIY,MV
2018-03-14,16050,15956.127966295817,,STB,DIY,MV
2018-03-15,16150,16053.06398314791,,STB,DIY,MV
2018-03-16,16300,16176.531991573955,,STB,DIY,MV
2018-03-19,16050,16113.265995786976,,STB,DIY,MV
2018-03-20,16000,16056.632997893488,,STB,DIY,MV
2018-03-21,16250,16153.316498946744,,STB,DIY,MV
2018-03-22,16000,16076.658249473372,,STB,DIY,MV
2018-03-23,15750,15913.329124736687,,STB,DIY,MV
2018-03-26,15650,15781.664562368343,,STB,DIY,MV
2018-03-27,15500,15640.832281184172,,STB,DIY,MV
2018-03-28,15350,15495.416140592086,,STB,DIY,MV
2018-03-29,15250,15372.708070296043,,STB,DIY,MV
2018-03-30,15500,15436.354035148022,,STB,DIY,MV
2018-04-02,15800,15618.177017574011,,STB,DIY,MV
2018-04-03,15700,15659.088508787005,,STB,DIY,MV
2018-04-04,15600,15629.544254393502,,STB,DIY,MV
2018-04-05,15700,15664.772127196751,,STB,DIY,MV
2018-04-06,16100,15882.386063598376,,STB,DIY,MV
2018-04-09,16400,16141.193031799188,,STB,DIY,MV
2018-04-10,16200,16170.596515899593,,STB,DIY,MV
2018-04-11,15650,15910.298257949797,,STB,DIY,MV
2018-04-12,15600,15755.1491289749,,STB,DIY,MV
2018-04-13,15450,15602.57456448745,,STB,DIY,MV
2018-04-16,15500,15551.287282243724,,STB,DIY,MV
2018-04-17,15800,15675.643641121862,,STB,DIY,MV
2018-04-18,15500,15587.82182056093,,STB,DIY,MV
2018-04-19,15000,15293.910910280465,,STB,DIY,MV
2018-04-20,15450,15371.955455140233,,STB,DIY,MV
2018-04-23,14400,14885.977727570116,,STB,DIY,MV
2018-04-24,14150,14517.988863785058,,STB,DIY,MV
2018-04-26,13350,13933.99443189253,,STB,DIY,MV
2018-04-27,13850,13891.997215946265,,STB,DIY,MV
2018-05-02,13300,13595.998607973132,,STB,DIY,MV
2018-05-03,13700,13647.999303986566,,STB,DIY,MV
2018-05-04,13450,13548.999651993283,,STB,DIY,MV
2018-05-07,13950,13749.499825996641,,STB,DIY,MV
2018-05-08,13650,13699.74991299832,,STB,DIY,MV
2018-05-09,13500,13599.87495649916,,STB,DIY,MV
2018-05-10,12900,13249.93747824958,,STB,DIY,MV
2018-05-11,13100,13174.96873912479,,STB,DIY,MV
2018-05-14,13100,13137.484369562395,,STB,DIY,MV
2018-05-15,13100,13118.742184781197,,STB,DIY,MV
2018-05-16,13050,13084.371092390598,,STB,DIY,MV
2018-05-17,12750,12917.185546195298,,STB,DIY,MV
2018-05-18,12750,12833.59277309765,,STB,DIY,MV
2018-05-21,12600,12716.796386548824,,STB,DIY,MV
2018-05-22,12000,12358.398193274412,,STB,DIY,MV
2018-05-23,12150,12254.199096637207,,STB,DIY,MV
2018-05-24,12050,12152.099548318603,,STB,DIY,MV
2018-05-25,11650,11901.049774159303,,STB,DIY,MV
2018-05-28,10850,11375.524887079651,,STB,DIY,MV
2018-05-29,11600,11487.762443539825,,STB,DIY,MV
2018-05-30,11500,11493.881221769912,,STB,DIY,MV
2018-05-31,11750,11621.940610884956,,STB,DIY,MV
2018-06-01,11750,11685.970305442479,,STB,DIY,MV
2018-06-04,12550,12117.98515272124,,STB,DIY,MV
2018-06-05,12900,12508.992576360619,,STB,DIY,MV
2018-06-06,13300,12904.49628818031,,STB,DIY,MV
2018-06-07,13000,12952.248144090154,,STB,DIY,MV
2018-06-08,12900,12926.124072045077,,STB,DIY,MV
2018-06-11,12600,12763.062036022538,,STB,DIY,MV
2018-06-12,12800,12781.531018011268,,STB,DIY,MV
2018-06-13,12800,12790.765509005634,,STB,DIY,MV
2018-06-14,12550,12670.382754502818,,STB,DIY,MV
2018-06-15,12400,12535.191377251409,,STB,DIY,MV
2018-06-18,12000,12267.595688625704,,STB,DIY,MV
2018-06-19,11700,11983.797844312852,,STB,DIY,MV
2018-06-20,12000,11991.898922156426,,STB,DIY,MV
2018-06-21,11700,11845.949461078213,,STB,DIY,MV
2018-06-22,12000,11922.974730539107,,STB,DIY,MV
2018-06-25,12150,12036.487365269553,,STB,DIY,MV
2018-06-26,12000,12018.243682634777,,STB,DIY,MV
2018-06-27,11800,11909.121841317388,,STB,DIY,MV
2018-06-28,11550,11729.560920658694,,STB,DIY,MV
2018-06-29,11550,11639.780460329348,,STB,DIY,MV
2018-07-02,11100,11369.890230164674,,STB,DIY,MV
2018-07-03,10350,10859.945115082337,,STB,DIY,MV
2018-07-04,10300,10579.972557541168,,STB,DIY,MV
2018-07-05,9720,10149.986278770584,,STB,DIY,MV
2018-07-06,10400,10274.993139385293,,STB,DIY,MV
2018-07-09,10400,10337.496569692647,,STB,DIY,MV
2018-07-10,10400,10368.748284846322,,STB,DIY,MV
2018-07-11,10000,10184.374142423161,,STB,DIY,MV
2018-07-12,10150,10167.187071211581,,STB,DIY,MV
2018-07-13,10450,10308.59353560579,,STB,DIY,MV
2018-07-16,10500,10404.296767802894,,STB,DIY,MV
2018-07-17,10750,10577.148383901447,,STB,DIY,MV
2018-07-18,11200,10888.574191950724,,STB,DIY,MV
2018-07-19,11000,10944.287095975362,,STB,DIY,MV
2018-07-20,11000,10972.143547987682,,STB,DIY,MV
2018-07-23,11750,11361.07177399384,,STB,DIY,MV
2018-07-24,11400,11380.53588699692,,STB,DIY,MV
2018-07-25,11200,11290.26794349846,,STB,DIY,MV
2018-07-26,11250,11270.13397174923,,STB,DIY,MV
2018-07-27,11200,11235.066985874615,,STB,DIY,MV
2018-07-30,11500,11367.533492937308,,STB,DIY,MV
2018-07-31,11450,11408.766746468653,,STB,DIY,MV
2018-08-01,11300,11354.383373234326,,STB,DIY,MV
2018-08-02,11050,11202.191686617163,,STB,DIY,MV
2018-08-03,11050,11126.095843308582,,STB,DIY,MV
2018-08-06,11150,11138.047921654292,,STB,DIY,MV
2018-08-07,11150,11144.023960827146,,STB,DIY,MV
2018-08-08,11350,11247.011980413572,,STB,DIY,MV
2018-08-09,11300,11273.505990206786,,STB,DIY,MV
2018-08-10,11250,11261.752995103394,,STB,DIY,MV
2018-08-13,11800,11530.876497551697,,STB,DIY,MV
2018-08-14,11600,11565.438248775848,,STB,DIY,MV
2018-08-15,11400,11482.719124387924,,STB,DIY,MV
2018-08-16,11400,11441.359562193962,,STB,DIY,MV
2018-08-17,11200,11320.67978109698,,STB,DIY,MV
2018-08-20,11150,11235.33989054849,,STB,DIY,MV
2018-08-21,11200,11217.669945274245,,STB,DIY,MV
2018-08-22,11450,11333.834972637123,,STB,DIY,MV
2018-08-23,11400,11366.917486318562,,STB,DIY,MV
2018-08-24,11300,11333.45874315928,,STB,DIY,MV
2018-08-27,11400,11366.72937157964,,STB,DIY,MV
2018-08-28,11500,11433.36468578982,,STB,DIY,MV
2018-08-29,11400,11416.68234289491,,STB,DIY,MV
2018-08-30,11500,11458.341171447455,,STB,DIY,MV
2018-08-31,11350,11404.170585723728,,STB,DIY,MV
2018-09-04,11250,11327.085292861864,,STB,DIY,MV
2018-09-05,11100,11213.542646430931,,STB,DIY,MV
2018-09-06,11050,11131.771323215466,,STB,DIY,MV
2018-09-07,11300,11215.885661607732,,STB,DIY,MV
2018-09-10,11750,11482.942830803866,,STB,DIY,MV
2018-09-11,11800,11641.471415401933,,STB,DIY,MV
2018-09-12,12100,11870.735707700966,,STB,DIY,MV
2018-09-13,12050,11960.367853850483,,STB,DIY,MV
2018-09-14,12000,11980.183926925241,,STB,DIY,MV
2018-09-17,11850,11915.09196346262,,STB,DIY,MV
2018-09-18,12400,12157.54598173131,,STB,DIY,MV
2018-09-19,12550,12353.772990865655,,STB,DIY,MV
2018-09-20,12650,12501.886495432827,,STB,DIY,MV
2018-09-21,12700,12600.943247716414,,STB,DIY,MV
2018-09-24,12550,12575.471623858208,,STB,DIY,MV
2018-09-25,12650,12612.735811929104,,STB,DIY,MV
2018-09-26,12700,12656.367905964551,,STB,DIY,MV
2018-09-27,12650,12653.183952982276,,STB,DIY,MV
2018-09-28,13500,13076.591976491138,,STB,DIY,MV
2018-10-01,13850,13463.295988245569,,STB,DIY,MV
2018-10-02,13900,13681.647994122784,,STB,DIY,MV
2018-10-03,13850,13765.823997061392,,STB,DIY,MV
2018-10-04,13850,13807.911998530697,,STB,DIY,MV
2018-10-05,13800,13803.955999265349,,STB,DIY,MV
2018-10-08,13850,13826.977999632674,,STB,DIY,MV
2018-10-09,13550,13688.488999816338,,STB,DIY,MV
2018-10-10,13400,13544.244499908169,,STB,DIY,MV
2018-10-11,12500,13022.122249954085,,STB,DIY,MV
2018-10-12,13050,13036.061124977043,,STB,DIY,MV
2018-10-15,12950,12993.030562488522,,STB,DIY,MV
2018-10-16,13600,13296.515281244261,,STB,DIY,MV
2018-10-17,13550,13423.25764062213,,STB,DIY,MV
2018-10-18,13500,13461.628820311065,,STB,DIY,MV
2018-10-19,13450,13455.814410155534,,STB,DIY,MV
2018-10-22,12950,13202.907205077767,,STB,DIY,MV
2018-10-23,12550,12876.453602538884,,STB,DIY,MV
2018-10-24,12600,12738.226801269442,,STB,DIY,MV
2018-10-25,12550,12644.11340063472,,STB,DIY,MV
2018-10-26,12300,12472.05670031736,,STB,DIY,MV
2018-10-29,12000,12236.02835015868,,STB,DIY,MV
2018-10-30,11950,12093.014175079341,,STB,DIY,MV
2018-10-31,12500,12296.50708753967,,STB,DIY,MV
2018-11-01,12200,12248.253543769835,,STB,DIY,MV
2018-11-02,12400,12324.126771884918,,STB,DIY,MV
2018-11-05,12350,12337.06338594246,,STB,DIY,MV
2018-11-06,12250,12293.53169297123,,STB,DIY,MV
2018-11-07,12700,12496.765846485614,,STB,DIY,MV
2018-11-08,12600,12548.382923242807,,STB,DIY,MV
2018-11-09,12350,12449.191461621404,,STB,DIY,MV
2018-11-12,12200,12324.595730810703,,STB,DIY,MV
2018-11-13,12000,12162.297865405351,,STB,DIY,MV
2018-11-14,11950,12056.148932702676,,STB,DIY,MV
2018-11-15,12000,12028.074466351338,,STB,DIY,MV
2018-11-16,12100,12064.03723317567,,STB,DIY,MV
2018-11-19,12300,12182.018616587835,,STB,DIY,MV
2018-11-20,12200,12191.009308293917,,STB,DIY,MV
2018-11-21,12250,12220.504654146958,,STB,DIY,MV
2018-11-22,12400,12310.252327073478,,STB,DIY,MV
2018-11-23,12250,12280.12616353674,,STB,DIY,MV
2018-11-26,12300,12290.06308176837,,STB,DIY,MV
2018-11-27,12150,12220.031540884185,,STB,DIY,MV
2018-11-28,12250,12235.015770442093,,STB,DIY,MV
2018-11-29,12150,12192.507885221046,,STB,DIY,MV
2018-11-30,12150,12171.253942610523,,STB,DIY,MV
2018-12-03,12800,12485.62697130526,,STB,DIY,MV
2018-12-04,12800,12642.81348565263,,STB,DIY,MV
2018-12-05,12700,12671.406742826315,,STB,DIY,MV
2018-12-06,12600,12635.703371413158,,STB,DIY,MV
2018-12-07,12650,12642.851685706579,,STB,DIY,MV
2018-12-10,12500,12571.425842853288,,STB,DIY,MV
2018-12-11,12500,12535.712921426644,,STB,DIY,MV
2018-12-12,12700,12617.856460713323,,STB,DIY,MV
2018-12-13,12900,12758.928230356662,,STB,DIY,MV
2018-12-14,12800,12779.46411517833,,STB,DIY,MV
2018-12-17,12500,12639.732057589164,,STB,DIY,MV
2018-12-18,12400,12519.866028794582,,STB,DIY,MV
2018-12-19,12450,12484.933014397291,,STB,DIY,MV
2018-12-20,12250,12367.466507198646,,STB,DIY,MV
2018-12-21,12100,12233.733253599323,,STB,DIY,MV
2018-12-24,12150,12191.866626799661,,STB,DIY,MV
2018-12-25,11950,12070.93331339983,,STB,DIY,MV
2018-12-26,11950,12010.466656699915,,STB,DIY,MV
2018-12-27,12000,12005.233328349957,,STB,DIY,MV
2018-12-28,11950,11977.616664174979,,STB,DIY,MV
2019-01-02,11600,11788.80833208749,,STB,DIY,MV
2019-01-03,11100,11444.404166043745,,STB,DIY,MV
2019-01-04,11150,11297.202083021872,,STB,DIY,MV
2019-01-07,11500,11398.601041510936,,STB,DIY,MV
2019-01-08,11350,11374.300520755467,,STB,DIY,MV
2019-01-09,11400,11387.150260377734,,STB,DIY,MV
2019-01-10,11400,11393.575130188867,,STB,DIY,MV
2019-01-11,11400,11396.787565094433,,STB,DIY,MV
2019-01-14,11200,11298.393782547217,,STB,DIY,MV
2019-01-15,11300,11299.196891273608,,STB,DIY,MV
2019-01-16,11300,11299.598445636804,,STB,DIY,MV
2019-01-17,11200,11249.799222818401,,STB,DIY,MV
2019-01-18,11250,11249.8996114092,,STB,DIY,MV
2019-01-21,11700,11474.9498057046,,STB,DIY,MV
2019-01-22,11750,11612.4749028523,,STB,DIY,MV
2019-01-23,12150,11881.23745142615,,STB,DIY,MV
2019-01-24,12200,12040.618725713075,,STB,DIY,MV
2019-01-25,12300,12170.309362856537,,STB,DIY,MV
2019-01-28,12250,12210.154681428268,,STB,DIY,MV
2019-01-29,12150,12180.077340714135,,STB,DIY,MV
2019-01-30,12000,12090.038670357068,,STB,DIY,MV
2019-01-31,12300,12195.019335178535,,STB,DIY,MV
2019-02-01,12400,12297.509667589267,,STB,DIY,MV
2019-02-11,12950,12623.754833794634,,STB,DIY,MV
2019-02-12,13000,12811.877416897318,,STB,DIY,MV
2019-02-13,13000,12905.938708448659,,STB,DIY,MV
2019-02-14,12950,12927.96935422433,,STB,DIY,MV
2019-02-15,13000,12963.984677112165,,STB,DIY,MV
2019-02-18,13100,13031.992338556083,,STB,DIY,MV
2019-02-19,12800,12915.996169278042,,STB,DIY,MV
2019-02-20,12900,12907.99808463902,,STB,DIY,MV
2019-02-21,13000,12953.99904231951,,STB,DIY,MV
2019-02-22,13050,13001.999521159756,,STB,DIY,MV
2019-02-25,12900,12950.999760579878,,STB,DIY,MV
2019-02-26,12800,12875.499880289939,,STB,DIY,MV
2019-02-27,12700,12787.74994014497,,STB,DIY,MV
2019-02-28,12300,12543.874970072484,,STB,DIY,MV
2019-03-01,12650,12596.937485036242,,STB,DIY,MV
2019-03-04,12750,12673.468742518122,,STB,DIY,MV
2019-03-05,12700,12686.734371259061,,STB,DIY,MV
2019-03-06,12650,12668.36718562953,,STB,DIY,MV
2019-03-07,12800,12734.183592814765,,STB,DIY,MV
2019-03-08,12600,12667.091796407381,,STB,DIY,MV
2019-03-11,12550,12608.54589820369,,STB,DIY,MV
2019-03-12,12700,12654.272949101845,,STB,DIY,MV
2019-03-13,12800,12727.136474550924,,STB,DIY,MV
2019-03-14,13000,12863.568237275462,,STB,DIY,MV
2019-03-15,12950,12906.78411863773,,STB,DIY,MV
2019-03-18,12850,12878.392059318865,,STB,DIY,MV
2019-03-19,12700,12789.196029659433,,STB,DIY,MV
2019-03-20,12800,12794.598014829717,,STB,DIY,MV
2019-03-21,12500,12647.299007414858,,STB,DIY,MV
2019-03-22,12550,12598.64950370743,,STB,DIY,MV
2019-03-25,12250,12424.324751853714,,STB,DIY,MV
2019-03-26,12300,12362.162375926857,,STB,DIY,MV
2019-03-27,12350,12356.081187963428,,STB,DIY,MV
2019-03-28,12150,12253.040593981714,,STB,DIY,MV
2019-03-29,12200,12226.520296990857,,STB,DIY,MV
2019-04-01,12400,12313.260148495428,,STB,DIY,MV
2019-04-02,12200,12256.630074247714,,STB,DIY,MV
2019-04-03,12250,12253.315037123857,,STB,DIY,MV
2019-04-04,12300,12276.65751856193,,STB,DIY,MV
2019-04-05,12250,12263.328759280965,,STB,DIY,MV
2019-04-08,12250,12256.664379640482,,STB,DIY,MV
2019-04-09,12250,12253.332189820241,,STB,DIY,MV
2019-04-10,12100,12176.66609491012,,STB,DIY,MV
2019-04-11,12050,12113.33304745506,,STB,DIY,MV
2019-04-12,12100,12106.66652372753,,STB,DIY,MV
2019-04-16,12050,12078.333261863765,,STB,DIY,MV
2019-04-17,11900,11989.166630931883,,STB,DIY,MV
2019-04-18,11750,11869.583315465941,,STB,DIY,MV
2019-04-19,11750,11809.79165773297,,STB,DIY,MV
2019-04-22,11550,11679.895828866485,,STB,DIY,MV
2019-04-23,12050,11864.947914433244,,STB,DIY,MV
2019-04-24,12050,11957.473957216622,,STB,DIY,MV
2019-04-25,11850,11903.73697860831,,STB,DIY,MV
2019-04-26,11950,11926.868489304155,,STB,DIY,MV
2019-05-02,11900,11913.434244652079,,STB,DIY,MV
2019-05-03,12350,12131.71712232604,,STB,DIY,MV
2019-05-06,12050,12090.858561163019,,STB,DIY,MV
2019-05-07,12100,12095.42928058151,,STB,DIY,MV
2019-05-08,12150,12122.714640290755,,STB,DIY,MV
2019-05-09,11900,12011.357320145376,,STB,DIY,MV
2019-05-10,12000,12005.678660072688,,STB,DIY,MV
2019-05-13,11950,11977.839330036344,,STB,DIY,MV
2019-05-14,11900,11938.919665018173,,STB,DIY,MV
2019-05-15,12050,11994.459832509086,,STB,DIY,MV
2019-05-16,12000,11997.229916254542,,STB,DIY,MV
2019-05-17,11950,11973.614958127271,,STB,DIY,MV
2019-05-20,11950,11961.807479063635,,STB,DIY,MV
2019-05-21,12050,12005.903739531817,,STB,DIY,MV
2019-05-22,12050,12027.951869765908,,STB,DIY,MV
2019-05-23,12000,12013.975934882954,,STB,DIY,MV
2019-05-24,11800,11906.987967441477,,STB,DIY,MV
2019-05-27,11800,11853.493983720738,,STB,DIY,MV
2019-05-28,11800,11826.74699186037,,STB,DIY,MV
2019-05-29,11750,11788.373495930184,,STB,DIY,MV
2019-05-30,11800,11794.186747965092,,STB,DIY,MV
2019-05-31,11750,11772.093373982545,,STB,DIY,MV
2019-06-03,11600,11686.046686991273,,STB,DIY,MV
2019-06-04,11600,11643.023343495635,,STB,DIY,MV
2019-06-05,11650,11646.511671747818,,STB,DIY,MV
2019-06-06,11550,11598.255835873908,,STB,DIY,MV
2019-06-07,11750,11674.127917936954,,STB,DIY,MV
2019-06-10,11800,11737.063958968476,,STB,DIY,MV
2019-06-11,11700,11718.531979484238,,STB,DIY,MV
2019-06-12,11650,11684.265989742118,,STB,DIY,MV
2019-06-13,11600,11642.132994871059,,STB,DIY,MV
2019-06-14,11650,11646.06649743553,,STB,DIY,MV
2019-06-17,11450,11548.033248717766,,STB,DIY,MV
2019-06-18,11200,11374.016624358883,,STB,DIY,MV
2019-06-19,11300,11337.008312179441,,STB,DIY,MV
2019-06-20,11500,11418.50415608972,,STB,DIY,MV
2019-06-21,11450,11434.252078044861,,STB,DIY,MV
2019-06-24,11700,11567.12603902243,,STB,DIY,MV
2019-06-25,11650,11608.563019511215,,STB,DIY,MV
2019-06-26,11500,11554.281509755609,,STB,DIY,MV
2019-06-27,11300,11427.140754877804,,STB,DIY,MV
2019-06-28,11350,11388.570377438902,,STB,DIY,MV
2019-07-01,11550,11469.285188719452,,STB,DIY,MV
2019-07-02,11450,11459.642594359726,,STB,DIY,MV
2019-07-03,11350,11404.821297179864,,STB,DIY,MV
2019-07-04,11450,11427.410648589932,,STB,DIY,MV
2019-07-05,11400,11413.705324294966,,STB,DIY,MV
2019-07-08,11400,11406.852662147483,,STB,DIY,MV
2019-07-09,11350,11378.42633107374,,STB,DIY,MV
2019-07-10,11450,11414.21316553687,,STB,DIY,MV
2019-07-11,11500,11457.106582768436,,STB,DIY,MV
2019-07-12,11400,11428.553291384218,,STB,DIY,MV
2019-07-15,11350,11389.276645692109,,STB,DIY,MV
2019-07-16,11400,11394.638322846055,,STB,DIY,MV
2019-07-17,11550,11472.319161423027,,STB,DIY,MV
2019-07-18,11550,11511.159580711514,,STB,DIY,MV
2019-07-19,11700,11605.579790355758,,STB,DIY,MV
2019-07-22,11500,11552.789895177879,,STB,DIY,MV
2019-07-23,11500,11526.394947588939,,STB,DIY,MV
2019-07-24,11350,11438.19747379447,,STB,DIY,MV
2019-07-25,11200,11319.098736897235,,STB,DIY,MV
2019-07-26,11150,11234.549368448617,,STB,DIY,MV
2019-07-29,10950,11092.274684224309,,STB,DIY,MV
2019-07-30,10850,10971.137342112153,,STB,DIY,MV
2019-07-31,10700,10835.568671056077,,STB,DIY,MV
2019-08-01,10500,10667.784335528038,,STB,DIY,MV
2019-08-02,10600,10633.89216776402,,STB,DIY,MV
2019-08-05,10450,10541.946083882009,,STB,DIY,MV
2019-08-06,10450,10495.973041941004,,STB,DIY,MV
2019-08-07,10400,10447.986520970502,,STB,DIY,MV
2019-08-08,10450,10448.993260485251,,STB,DIY,MV
2019-08-09,10350,10399.496630242626,,STB,DIY,MV
2019-08-12,10350,10374.748315121313,,STB,DIY,MV
2019-08-13,10200,10287.374157560656,,STB,DIY,MV
2019-08-14,10150,10218.687078780327,,STB,DIY,MV
2019-08-15,10350,10284.343539390164,,STB,DIY,MV
2019-08-16,10300,10292.171769695082,,STB,DIY,MV
2019-08-19,10250,10271.08588484754,,STB,DIY,MV
2019-08-20,10300,10285.54294242377,,STB,DIY,MV
2019-08-21,10250,10267.771471211885,,STB,DIY,MV
2019-08-22,10300,10283.885735605942,,STB,DIY,MV
2019-08-23,10700,10491.94286780297,,STB,DIY,MV
2019-08-26,10550,10520.971433901486,,STB,DIY,MV
2019-08-27,10450,10485.485716950743,,STB,DIY,MV
2019-08-28,10350,10417.742858475372,,STB,DIY,MV
2019-08-29,10350,10383.871429237686,,STB,DIY,MV
2019-08-30,10400,10391.935714618843,,STB,DIY,MV
2019-09-03,10200,10295.96785730942,,STB,DIY,MV
2019-09-04,10150,10222.98392865471,,STB,DIY,MV
2019-09-05,10150,10186.491964327355,,STB,DIY,MV
2019-09-06,10150,10168.245982163677,,STB,DIY,MV
2019-09-09,10100,10134.122991081838,,STB,DIY,MV
2019-09-10,10050,10092.061495540918,,STB,DIY,MV
2019-09-11,10050,10071.03074777046,,STB,DIY,MV
2019-09-12,10150,10110.51537388523,,STB,DIY,MV
2019-09-13,10350,10230.257686942616,,STB,DIY,MV
2019-09-16,10350,10290.128843471308,,STB,DIY,MV
2019-09-17,10200,10245.064421735653,,STB,DIY,MV
2019-09-18,10200,10222.532210867827,,STB,DIY,MV
